Toto's Garage,https://www.tripadvisor.com/Restaurant_Review-g304554-d5913521-Reviews-Toto_s_Garage-Mumbai_Bombay_Maharashtra.html,Good Place for Drinks (Food is strictly av...,Great Place to enjoy Drinks & good Music,,,
Suzette,https://www.tripadvisor.com/Restaurant_Review-g304554-d2307166-Reviews-Suzette-Mumbai_Bombay_Maharashtra.html,just love it for their crepes,Delicious crepes for quick office lunch,,,
90ft Above,https://www.tripadvisor.com/Restaurant_Review-g304554-d8119436-Reviews-90ft_Above-Mumbai_Bombay_Maharashtra.html,Good Place for Family,Amazing ambience,,,
Flag's,https://www.tripadvisor.com/Restaurant_Review-g304554-d5326609-Reviews-Flag_s-Mumbai_Bombay_Maharashtra.html,Great variety but slightly pricey.,Good Resto...But Lots to Improve !!,,,
Chili's Bar & Grill,https://www.tripadvisor.com/Restaurant_Review-g304554-d5254728-Reviews-Chili_s_Bar_Grill-Mumbai_Bombay_Maharashtra.html,Good ambience,Good food and atmosphere,,,
British Brewing Company,https://www.tripadvisor.com/Restaurant_Review-g304554-d6865562-Reviews-British_Brewing_Company-Mumbai_Bombay_Maharashtra.html,Nice Place to Dine,The new BBC at the Palladium/ Phoenix Mall,,,
Paratha Mantra,https://www.tripadvisor.com/Restaurant_Review-g304554-d2329322-Reviews-Paratha_Mantra-Mumbai_Bombay_Maharashtra.html,PARATHA JOINT,Awesome food,,,
Balwas' Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d4209962-Reviews-Balwas_Restaurant-Mumbai_Bombay_Maharashtra.html,Good fine dining restaurant,Delicious north indian food,,,
The Irish House,https://www.tripadvisor.com/Restaurant_Review-g304554-d6726871-Reviews-The_Irish_House-Mumbai_Bombay_Maharashtra.html,"Great ambience, good food perfect for a ni...",Nice place to hang out,,,
Jai Hind Lunch Home,https://www.tripadvisor.com/Restaurant_Review-g304554-d5325637-Reviews-Jai_Hind_Lunch_Home-Mumbai_Bombay_Maharashtra.html,Place to go for fresh seafood,Dinner...,,,
The Irish House,https://www.tripadvisor.com/Restaurant_Review-g304554-d7613590-Reviews-The_Irish_House-Mumbai_Bombay_Maharashtra.html,Good place,Great Ambience.......,,,
VITS Hotel Restaurant & Bar,https://www.tripadvisor.com/Restaurant_Review-g304554-d1438491-Reviews-VITS_Hotel_Restaurant_Bar-Mumbai_Bombay_Maharashtra.html,A memorable event,The stay was not too pleasant,,,
Cafe Ideal,https://www.tripadvisor.com/Restaurant_Review-g304554-d3605527-Reviews-Cafe_Ideal-Mumbai_Bombay_Maharashtra.html,For Ideal People,CAFE IDEAL,,,
Village - The Soul of India,https://www.tripadvisor.com/Restaurant_Review-g304554-d809613-Reviews-Village_The_Soul_of_India-Mumbai_Bombay_Maharashtra.html,Wholesome experience,"Joint package of fun, food, mast, dancing",,,
Busaba,https://www.tripadvisor.com/Restaurant_Review-g304554-d5899389-Reviews-Busaba-Mumbai_Bombay_Maharashtra.html,Good Asian Food,Great time,,,
Borivali Biryani Centre,https://www.tripadvisor.com/Restaurant_Review-g304554-d8000149-Reviews-Borivali_Biryani_Centre-Mumbai_Bombay_Maharashtra.html,Average Biriyani,Nice food,,,
Burger King,https://www.tripadvisor.com/Restaurant_Review-g1532344-d9562745-Reviews-Burger_King-Navi_Mumbai_Mumbai_Bombay_Maharashtra.html,Good bergers and french fries,"Not the king, but may be jack",,,
Mehman Nawazi,https://www.tripadvisor.com/Restaurant_Review-g304554-d4035810-Reviews-Mehman_Nawazi-Mumbai_Bombay_Maharashtra.html,Awesome ambience,Good place for vegetarians,,,
Tosa,https://www.tripadvisor.com/Restaurant_Review-g304554-d2179610-Reviews-Tosa-Mumbai_Bombay_Maharashtra.html,Try something different!! Some traditional,Catering to Restaurant - TOSA,,,
Zaffran Restaurant,https://www.tripadvisor.com/Restaurant_Review-g1532344-d7045032-Reviews-Zaffran_Restaurant-Navi_Mumbai_Mumbai_Bombay_Maharashtra.html,One of the Biryani ever had !,Best Biriyani,,,
Bora Bora,https://www.tripadvisor.com/Restaurant_Review-g304554-d7978366-Reviews-Bora_Bora-Mumbai_Bombay_Maharashtra.html,A perfect quintessential pub..,31st Night Party,,,
Indigo Delicatessen,https://www.tripadvisor.com/Restaurant_Review-g304554-d4208478-Reviews-Indigo_Delicatessen-Mumbai_Bombay_Maharashtra.html,Fantastic food!!,Great ambience and great staff.,,,
Chaitanya,https://www.tripadvisor.com/Restaurant_Review-g304554-d5998190-Reviews-Chaitanya-Mumbai_Bombay_Maharashtra.html,crab curry..a must try,Crab Lolly Pops & Sea Food,,,
Tiqri,https://www.tripadvisor.com/Restaurant_Review-g304554-d9813094-Reviews-Tiqri-Mumbai_Bombay_Maharashtra.html,Best place to Hangout before or after your...,great experiance,,,
Simply Saraswat,https://www.tripadvisor.com/Restaurant_Review-g304554-d8306194-Reviews-Simply_Saraswat-Mumbai_Bombay_Maharashtra.html,South Indian at its Best,SIMPLY AUTHENTIC !!!,,,
Sandwizza,https://www.tripadvisor.com/Restaurant_Review-g304554-d3774428-Reviews-Sandwizza-Mumbai_Bombay_Maharashtra.html,Yummy,Yummy,,,
Cafe Marina,https://www.tripadvisor.com/Restaurant_Review-g304554-d5070817-Reviews-Cafe_Marina-Mumbai_Bombay_Maharashtra.html,Best View Decent Food,Beautiful view with average food,,,
The Bakerie,https://www.tripadvisor.com/Restaurant_Review-g304554-d6925675-Reviews-The_Bakerie-Mumbai_Bombay_Maharashtra.html,Dellicious,A choice of super sweet goodies and savour...,,,
Hotel Radhakrishna Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d5325652-Reviews-Hotel_Radhakrishna_Restaurant-Mumbai_Bombay_Maharashtra.html,Excellent Southy fare,Excellent food! Quick Service!! Surprise r...,,,
The Rolling Pin,https://www.tripadvisor.com/Restaurant_Review-g304554-d7117394-Reviews-The_Rolling_Pin-Mumbai_Bombay_Maharashtra.html,"Great for bakery, poor otherwise",Awesome desserts! Get your ice cream churn...,,,
Food For Thought,https://www.tripadvisor.com/Restaurant_Review-g304554-d3293791-Reviews-Food_For_Thought-Mumbai_Bombay_Maharashtra.html,Timeless pit stop for the book maniac!,Good for a quick bit,,,
Diva Maharashtracha,https://www.tripadvisor.com/Restaurant_Review-g304554-d968738-Reviews-Diva_Maharashtracha-Mumbai_Bombay_Maharashtra.html,"Goan, Maharashtrian and South Indian",Place for Maharashtrian food,,,
Madras Cafe,https://www.tripadvisor.com/Restaurant_Review-g304554-d5325241-Reviews-Madras_Cafe-Mumbai_Bombay_Maharashtra.html,Amazing!!,Pure Veg good quality tasty food,,,
Hotel Fountain Plaza Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d4783211-Reviews-Hotel_Fountain_Plaza_Restaurant-Mumbai_Bombay_Maharashtra.html,great combination of true south indian foo...,Authentic,,,
Leaping Windows,https://www.tripadvisor.com/Restaurant_Review-g304554-d6631443-Reviews-Leaping_Windows-Mumbai_Bombay_Maharashtra.html,Lovely Place!,Quaint place to just be yourself,,,
1441 Pizzeria Lokhandwala,https://www.tripadvisor.com/Restaurant_Review-g304554-d10081260-Reviews-1441_Pizzeria_Lokhandwala-Mumbai_Bombay_Maharashtra.html,Am I in Italy?,Italian pizza in India,,,
Pop Tates Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d5326583-Reviews-Pop_Tates_Restaurant-Mumbai_Bombay_Maharashtra.html,Good Place,Nice joint,,,
China Bistro,https://www.tripadvisor.com/Restaurant_Review-g304554-d6210285-Reviews-China_Bistro-Mumbai_Bombay_Maharashtra.html,a saturday night out at the bistro,Great Chinese food,,,
"Mc Donald's , Mumbai",https://www.tripadvisor.com/Restaurant_Review-g304554-d5811421-Reviews-Mc_Donald_s_Mumbai-Mumbai_Bombay_Maharashtra.html,Sufficient Seating,Conveniently located,,,
Gurukripa,https://www.tripadvisor.com/Restaurant_Review-g304554-d6865638-Reviews-Gurukripa-Mumbai_Bombay_Maharashtra.html,"Good ambience, great staff",Amazing place!,,,
Indigo Deli,https://www.tripadvisor.com/Restaurant_Review-g304554-d6633017-Reviews-Indigo_Deli-Mumbai_Bombay_Maharashtra.html,Nice place,Good food,,,
Govinda Juhu,https://www.tripadvisor.com/Restaurant_Review-g304554-d5254854-Reviews-Govinda_Juhu-Mumbai_Bombay_Maharashtra.html,very tasty vegetarian food and serene ambi...,Lunch buffet is good,,,
Pebbles,https://www.tripadvisor.com/Restaurant_Review-g304554-d2454499-Reviews-Pebbles-Mumbai_Bombay_Maharashtra.html,Great food!,Consistency,,,
Fountain Inn,https://www.tripadvisor.com/Restaurant_Review-g304554-d1138647-Reviews-Fountain_Inn-Mumbai_Bombay_Maharashtra.html,Good Quality Fish Outlet,Known for Sizzlers,,,
Cafe Infinito,https://www.tripadvisor.com/Restaurant_Review-g304554-d3737649-Reviews-Cafe_Infinito-Mumbai_Bombay_Maharashtra.html,Nice place...average service,Good Italian food,,,
Good Earth Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d5324893-Reviews-Good_Earth_Restaurant-Mumbai_Bombay_Maharashtra.html,Awesome ambience and great food,Fantastic food,,,
KALPANA,https://www.tripadvisor.com/Restaurant_Review-g304554-d1105409-Reviews-KALPANA-Mumbai_Bombay_Maharashtra.html,"Good food, but nothing special",Enjoyed wish to visit again,,,
Rumours Lounge,https://www.tripadvisor.com/Restaurant_Review-g304554-d3256431-Reviews-Rumours_Lounge-Mumbai_Bombay_Maharashtra.html,Cool Party Place,Enjoyed. Perfect.gathering,,,
Zoobar,https://www.tripadvisor.com/Restaurant_Review-g304554-d9711362-Reviews-Zoobar-Mumbai_Bombay_Maharashtra.html,GOOD FOOD,Bring out the animal in you,,,
The Class Thali,https://www.tripadvisor.com/Restaurant_Review-g304554-d3938165-Reviews-The_Class_Thali-Mumbai_Bombay_Maharashtra.html,Suberb Thali !!,Gujarati thali!!,,,
Rabdi Wala,https://www.tripadvisor.com/Restaurant_Review-g304554-d8066706-Reviews-Rabdi_Wala-Mumbai_Bombay_Maharashtra.html,very good mouthwatering food,awesome rabdi's . ....,,,
olympia,https://www.tripadvisor.com/Restaurant_Review-g304554-d844572-Reviews-Olympia-Mumbai_Bombay_Maharashtra.html,Irani breakfast,Not what it used to be.,,,
VIG Refreshment,https://www.tripadvisor.com/Restaurant_Review-g304554-d1941290-Reviews-VIG_Refreshment-Mumbai_Bombay_Maharashtra.html,Awesome,Finger licking Punjabi food!,,,
Khane Khas,https://www.tripadvisor.com/Restaurant_Review-g304554-d3314565-Reviews-Khane_Khas-Mumbai_Bombay_Maharashtra.html,Amazing rolls,Tandoori Stuffed Mushrooms!!!,,,
Thank God Its Friday,https://www.tripadvisor.com/Restaurant_Review-g304554-d7720848-Reviews-Thank_God_Its_Friday-Mumbai_Bombay_Maharashtra.html,"Great drinks, great food, great people",Thank God we went to Thank God its Friday...,,,
Zaffran,https://www.tripadvisor.com/Restaurant_Review-g304554-d3954379-Reviews-Zaffran-Mumbai_Bombay_Maharashtra.html,Good Non Vegetarian Food & Ambiance at a H...,Good place but food and quality deteriorat...,,,
The Roll Company,https://www.tripadvisor.com/Restaurant_Review-g304554-d7380463-Reviews-The_Roll_Company-Mumbai_Bombay_Maharashtra.html,fantastic,Yummilicious Rolls !,,,
Trikaya Restaurant And Bar,https://www.tripadvisor.com/Restaurant_Review-g304554-d5997638-Reviews-Trikaya_Restaurant_And_Bar-Mumbai_Bombay_Maharashtra.html,6 Course Menu,"Great Decor, Great Food",,,
5 spice,https://www.tripadvisor.com/Restaurant_Review-g304554-d816058-Reviews-5_spice-Mumbai_Bombay_Maharashtra.html,delicous food with loads of oil,Indian chinese,,,
Gomantak,https://www.tripadvisor.com/Restaurant_Review-g304554-d5325418-Reviews-Gomantak-Mumbai_Bombay_Maharashtra.html,Best Goan Marathi food,Place for Non-veg,,,
NH-1 Kitchen & Bar,https://www.tripadvisor.com/Restaurant_Review-g304554-d1226708-Reviews-NH_1_Kitchen_Bar-Mumbai_Bombay_Maharashtra.html,Wow Place,an unassuming getaway until you get in,,,
Pratap Lunch Home,https://www.tripadvisor.com/Restaurant_Review-g304554-d5539176-Reviews-Pratap_Lunch_Home-Mumbai_Bombay_Maharashtra.html,Refurbished ...,Mangalorean Delight,,,
Woodside All Day Bar & Eatery,https://www.tripadvisor.com/Restaurant_Review-g304554-d4067463-Reviews-Woodside_All_Day_Bar_Eatery-Mumbai_Bombay_Maharashtra.html,Went Late night..Awesome Place..Great Atmo...,Good food and Good vibes!,,,
Urban Tadka,https://www.tripadvisor.com/Restaurant_Review-g304554-d8013571-Reviews-Urban_Tadka-Mumbai_Bombay_Maharashtra.html,One of my favorite restaurant in Mumbai,Delicious food,,,
The Avenue,https://www.tripadvisor.com/Restaurant_Review-g304554-d5327144-Reviews-The_Avenue-Mumbai_Bombay_Maharashtra.html,Dinner with Ghazals.....,Good restaurant in the suburbs,,,
Pop Tates,https://www.tripadvisor.com/Restaurant_Review-g1532344-d8685542-Reviews-Pop_Tates-Navi_Mumbai_Mumbai_Bombay_Maharashtra.html,Good place overall,Good Italian food!!,,,
Red Box,https://www.tripadvisor.com/Restaurant_Review-g304554-d8565123-Reviews-Red_Box-Mumbai_Bombay_Maharashtra.html,Definitely worth the visit,Nice Pub,,,
Five Fat Monks,https://www.tripadvisor.com/Restaurant_Review-g304554-d7759894-Reviews-Five_Fat_Monks-Mumbai_Bombay_Maharashtra.html,Amazing for chinese,Good place and good ambience.,,,
Maharaja Bhog,https://www.tripadvisor.com/Restaurant_Review-g304554-d5326789-Reviews-Maharaja_Bhog-Mumbai_Bombay_Maharashtra.html,Good vegetarian food,cool veggie restaurant,,,
Ray's Cafe & Pizzeria,https://www.tripadvisor.com/Restaurant_Review-g304554-d2167416-Reviews-Ray_s_Cafe_Pizzeria-Mumbai_Bombay_Maharashtra.html,Great pizza,Good cosy pizza place,,,
Hyatt Regency Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d795741-Reviews-Hyatt_Regency_Restaurant-Mumbai_Bombay_Maharashtra.html,Great food and service - events/ functions,Party on Inaguration of new office,,,
Warehouse Kitchen,https://www.tripadvisor.com/Restaurant_Review-g304554-d10002884-Reviews-Warehouse_Kitchen-Mumbai_Bombay_Maharashtra.html,Tasty food if you have patience,Too much waiting,,,
Spaghetti Kitchen,https://www.tripadvisor.com/Restaurant_Review-g304554-d801173-Reviews-Spaghetti_Kitchen-Mumbai_Bombay_Maharashtra.html,Good Italian restaurant..,Awsome cracker base pizzas,,,
Rivaaz,https://www.tripadvisor.com/Restaurant_Review-g304554-d4761178-Reviews-Rivaaz-Mumbai_Bombay_Maharashtra.html,Small Restaurant ..Great Food!!,Great restaurant,,,
Grandmama's Cafe,https://www.tripadvisor.com/Restaurant_Review-g304554-d8802896-Reviews-Grandmama_s_Cafe-Mumbai_Bombay_Maharashtra.html,A much needed & welcome addition in Dadar...,Perfect ambiance and food,,,
Woodside Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d5915197-Reviews-Woodside_Restaurant-Mumbai_Bombay_Maharashtra.html,Cool & lively !!,Cozy,,,
Le Cirque Signature,https://www.tripadvisor.com/Restaurant_Review-g304554-d6950287-Reviews-Le_Cirque_Signature-Mumbai_Bombay_Maharashtra.html,"Le Cirque Signature,The Leela Palace, Mumb...",A Taste of Paris...in Mumbai,,,
Banjara Family Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d5522609-Reviews-Banjara_Family_Restaurant-Mumbai_Bombay_Maharashtra.html,Lovely !!!,lovely food,,,
Saayba Hotel Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d779854-Reviews-Saayba_Hotel_Restaurant-Mumbai_Bombay_Maharashtra.html,Pomfret Fry,Outstanding... the adress is wrongly liste...,,,
Gupta Sandwiches & Snacks,https://www.tripadvisor.com/Restaurant_Review-g304554-d7978828-Reviews-Gupta_Sandwiches_Snacks-Mumbai_Bombay_Maharashtra.html,Sandwichesdelight ..,good to go place for fast food,,,
Amar Fast Food & Restaurant (Amar Juice Centre),https://www.tripadvisor.com/Restaurant_Review-g1532344-d8053394-Reviews-Amar_Fast_Food_Restaurant_Amar_Juice_Centre-Navi_Mumbai_Mumbai_Bombay_Maharashtr.html,Quick and all-in-one joint,Awesome Pav Bhaji..,,,
MM Mithaiwala,https://www.tripadvisor.com/Restaurant_Review-g304554-d7034267-Reviews-MM_Mithaiwala-Mumbai_Bombay_Maharashtra.html,Snacks Time,Tasty place,,,
Hotel Popular Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d4341286-Reviews-Hotel_Popular_Restaurant-Mumbai_Bombay_Maharashtra.html,awesome misal,Good,,,
China Bistro,https://www.tripadvisor.com/Restaurant_Review-g304554-d6850397-Reviews-China_Bistro-Mumbai_Bombay_Maharashtra.html,Lunch with children,Awesome Chinese Food,,,
Copper Chimney,https://www.tripadvisor.com/Restaurant_Review-g304554-d5514029-Reviews-Copper_Chimney-Mumbai_Bombay_Maharashtra.html,Impressive flavours and attentive service,Very good brunch,,,
Villa 69,https://www.tripadvisor.com/Restaurant_Review-g304554-d6776176-Reviews-Villa_69-Mumbai_Bombay_Maharashtra.html,Bollywood tracks,Nothing GR8,,,
Stadium Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7375611-Reviews-Stadium_Restaurant-Mumbai_Bombay_Maharashtra.html,Good Food but pricy,Good food,,,
Rain Forest,https://www.tripadvisor.com/Restaurant_Review-g1532344-d1940596-Reviews-Rain_Forest-Navi_Mumbai_Mumbai_Bombay_Maharashtra.html,Excellent Forest Experience........,Amazing decor,,,
Mamagoto,https://www.tripadvisor.com/Restaurant_Review-g304554-d7348865-Reviews-Mamagoto-Mumbai_Bombay_Maharashtra.html,Good Thai Food,Good an asain good,,,
Urban Tadka,https://www.tripadvisor.com/Restaurant_Review-g304554-d7654296-Reviews-Urban_Tadka-Mumbai_Bombay_Maharashtra.html,Nice Food and ambience,Good experience,,,
Noodle Bar,https://www.tripadvisor.com/Restaurant_Review-g304554-d1072700-Reviews-Noodle_Bar-Mumbai_Bombay_Maharashtra.html,good place good food,good option at Phoenix,,,
Cafe Terra,https://www.tripadvisor.com/Restaurant_Review-g304554-d6163647-Reviews-Cafe_Terra-Mumbai_Bombay_Maharashtra.html,Rooftop Cafe..Sophisticated & Classy..undi...,Hidden gem,,,
KFC,https://www.tripadvisor.com/Restaurant_Review-g304554-d3321844-Reviews-KFC-Mumbai_Bombay_Maharashtra.html,Good burger,Very Interesting,,,
Khyber at Malad,https://www.tripadvisor.com/Restaurant_Review-g304554-d7648230-Reviews-Khyber_at_Malad-Mumbai_Bombay_Maharashtra.html,"Good Food, Good Ambience",Nice family dinner place,,,
Ankur - The Coastral Bistro,https://www.tripadvisor.com/Restaurant_Review-g304554-d1382233-Reviews-Ankur_The_Coastral_Bistro-Mumbai_Bombay_Maharashtra.html,Must try Ankur if you love seafood,"Service, ambience quality sea food",,,
Flute Sahara Star,https://www.tripadvisor.com/Restaurant_Review-g304554-d5998571-Reviews-Flute_Sahara_Star-Mumbai_Bombay_Maharashtra.html,Nice setting,Posh. Upmarket,,,
Garden Court Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d5071039-Reviews-Garden_Court_Restaurant-Mumbai_Bombay_Maharashtra.html,quality maintained over the years,"Good food, good service.",,,
Ramanayak Udipi,https://www.tripadvisor.com/Restaurant_Review-g304554-d7375925-Reviews-Ramanayak_Udipi-Mumbai_Bombay_Maharashtra.html,"Good south indian joint, filter coffee cou...",Perfect south indian,,,
Hotel Courtyard Restaurant & Bar,https://www.tripadvisor.com/Restaurant_Review-g304554-d806097-Reviews-Hotel_Courtyard_Restaurant_Bar-Mumbai_Bombay_Maharashtra.html,Good Veg / Non Veg Restaurant in Andheri W...,Good Experience,,,
Kerala House,https://www.tripadvisor.com/Restaurant_Review-g304554-d2363174-Reviews-Kerala_House-Mumbai_Bombay_Maharashtra.html,Kerala in Navi Mumbai,Good Kerala food,,,
Girgaon Katta,https://www.tripadvisor.com/Restaurant_Review-g304554-d4308249-Reviews-Girgaon_Katta-Mumbai_Bombay_Maharashtra.html,Very tasty and authentic food,Best and economical maharashtrian food,,,
Sion Lunch Home,https://www.tripadvisor.com/Restaurant_Review-g304554-d5563250-Reviews-Sion_Lunch_Home-Mumbai_Bombay_Maharashtra.html,Great Mangalorean food,Perfect food,,,
Soul Fry,https://www.tripadvisor.com/Restaurant_Review-g304554-d817451-Reviews-Soul_Fry-Mumbai_Bombay_Maharashtra.html,Prawns!,"Food great, place needs sprucing up",,,
Aaswad Upahar & Mithai Gruh,https://www.tripadvisor.com/Restaurant_Review-g304554-d6216143-Reviews-Aaswad_Upahar_Mithai_Gruh-Mumbai_Bombay_Maharashtra.html,Very good maharashtrian food,Wonderful and VFM Maharashtrian cuisine,,,
